"species","decimalLatitude","decimalLongitude","date","year","month","day"
"Rhincodon typus",-10.5159,105.6104,19696,2023,12,5
"Rhincodon typus",-11.532,102.7365,19696,2023,12,5
"Rhincodon typus",-10.56247,105.63984,19712,2023,12,21
"Rhincodon typus",-10.51647,105.5432,19722,2023,12,31
"Rhincodon typus",-10.5014,105.5727,19696,2023,12,5
"Rhincodon typus",-10.3923,105.6775,19706,2023,12,15
"Rhincodon typus",-10.51146,105.57889,19709,2023,12,18
"Rhincodon typus",-10.52,105.611,19693,2023,12,2
"Rhincodon typus",-10.5101,105.5921,19695,2023,12,4
"Rhincodon typus",-12.7845,102.2349,19702,2023,12,11
"Rhincodon typus",-10.4612,105.6049,19697,2023,12,6
"Rhincodon typus",-12.83871,101.81705,19710,2023,12,19
"Rhincodon typus",-12.85109,101.77946,19711,2023,12,20
"Rhincodon typus",-10.4623,105.5955,19697,2023,12,6
"Rhincodon typus",-10.5107,105.60491,19720,2023,12,29
"Rhincodon typus",-10.4264,105.6465,19706,2023,12,15
"Rhincodon typus",-10.4618,105.5812,19698,2023,12,7
"Rhincodon typus",-10.5224,105.6047,19696,2023,12,5
"Rhincodon typus",-10.5047,105.57197,19696,2023,12,5
"Rhincodon typus",-10.52784,105.61362,19694,2023,12,3
"Rhincodon typus",-10.4514,105.6475,19703,2023,12,12
"Rhincodon typus",-12.5935,102.3249,19701,2023,12,10
"Rhincodon typus",-10.5127,105.6183,19693,2023,12,2
"Rhincodon typus",-10.51119,105.60929,19718,2023,12,27
"Rhincodon typus",-10.50948,105.6036,19712,2023,12,21
"Rhincodon typus",-10.51767,105.62349,19713,2023,12,22
"Rhincodon typus",-10.52046,105.62152,19698,2023,12,7
"Rhincodon typus",-10.50136,105.60802,19694,2023,12,3
"Rhincodon typus",-10.54638,105.62768,19712,2023,12,21
"Rhincodon typus",-10.47743,105.67436,19711,2023,12,20
"Rhincodon typus",-10.422,105.6586,19706,2023,12,15
"Rhincodon typus",-10.5122,105.6148,19698,2023,12,7
"Rhincodon typus",-12.2992,102.5105,19700,2023,12,9
"Rhincodon typus",-12.3228,102.5041,19700,2023,12,9
"Rhincodon typus",-10.51469,105.61744,19721,2023,12,30
"Rhincodon typus",-12.68381,101.85749,19709,2023,12,18
"Rhincodon typus",-12.7439,102.1396,19703,2023,12,12
"Rhincodon typus",-12.61848,101.74956,19707,2023,12,16
"Rhincodon typus",-10.51046,105.60813,19715,2023,12,24
"Rhincodon typus",-10.51517,105.59741,19699,2023,12,8
"Rhincodon typus",-12.0852,102.5912,19699,2023,12,8
"Rhincodon typus",-12.5987,102.3223,19701,2023,12,10
"Rhincodon typus",-10.54986,105.61462,19710,2023,12,19
"Rhincodon typus",-10.51377,105.58641,19720,2023,12,29
"Rhincodon typus",-10.4859,105.5981,19699,2023,12,8
"Rhincodon typus",-11.55491,102.65237,19695,2023,12,4
"Rhincodon typus",-10.53907,105.63228,19716,2023,12,25
"Rhincodon typus",-11.8098,102.5698,19697,2023,12,6
"Rhincodon typus",-12.76547,101.87921,19705,2023,12,14
"Rhincodon typus",-10.54649,105.62456,19713,2023,12,22
"Rhincodon typus",-10.4467,105.6557,19703,2023,12,12
"Rhincodon typus",-10.531,105.60549,19694,2023,12,3
"Rhincodon typus",-10.4448,105.6664,19706,2023,12,15
"Rhincodon typus",-12.63349,101.73505,19707,2023,12,16
"Rhincodon typus",-12.3172,102.514,19700,2023,12,9
"Rhincodon typus",-12.7302,102.1541,19703,2023,12,12
"Rhincodon typus",-10.53189,105.56453,19720,2023,12,29
"Rhincodon typus",-10.51384,105.63483,19718,2023,12,27
"Rhincodon typus",-10.4909,105.5911,19696,2023,12,5
"Rhincodon typus",-10.51481,105.59184,19700,2023,12,9
"Rhincodon typus",-10.4629,105.5953,19698,2023,12,7
"Rhincodon typus",-12.78158,101.92631,19704,2023,12,13
"Rhincodon typus",-10.4841,105.58461,19709,2023,12,18
"Rhincodon typus",-10.5114,105.607,19699,2023,12,8
"Rhincodon typus",-12.83418,101.81508,19710,2023,12,19
"Rhincodon typus",-12.05487,102.62718,19699,2023,12,8
"Rhincodon typus",-12.61821,101.74877,19707,2023,12,16
"Rhincodon typus",-11.5682,102.6763,19696,2023,12,5
"Rhincodon typus",-10.49417,105.56712,19720,2023,12,29
"Rhincodon typus",-10.49676,105.54449,19701,2023,12,10
"Rhincodon typus",-12.7745,102.2617,19702,2023,12,11
"Rhincodon typus",-10.52621,105.63455,19719,2023,12,28
"Rhincodon typus",-10.52119,105.62788,19719,2023,12,28
"Rhincodon typus",-12.61731,101.75309,19707,2023,12,16
"Rhincodon typus",-10.4659,105.5994,19698,2023,12,7
"Rhincodon typus",-10.50299,105.56711,19693,2023,12,2
"Rhincodon typus",-13.44343,101.75012,19716,2023,12,25
"Rhincodon typus",-10.5036,105.5847,19700,2023,12,9
"Rhincodon typus",-10.41336,105.59844,19706,2023,12,15
"Rhincodon typus",9.45301,123.22953,19059,2022,3,8
"Rhincodon typus",-19.2044,114.17348,19108,2022,4,26
"Rhincodon typus",9.59922,123.52606,19088,2022,4,6
"Rhincodon typus",-25.3,114.6,19108,2022,4,26
"Rhincodon typus",8.55599,97.77224,19099,2022,4,17
"Rhincodon typus",10.13207,99.80201,19163,2022,6,20
"Rhincodon typus",-22.25841,113.61902,19197,2022,7,24
"Rhincodon typus",-23.18213,113.6176,19200,2022,7,27
"Rhincodon typus",-22.3,113.5,19195,2022,7,22
"Rhincodon typus",-21.96021,113.85577,19218,2022,8,14
"Rhincodon typus",9.51966,124.03988,19215,2022,8,11
"Rhincodon typus",-5.67501,120.54589,19235,2022,8,31
"Rhincodon typus",9.97218,123.25295,19243,2022,9,8
"Rhincodon typus",-21.9,114.1,19259,2022,9,24
"Rhincodon typus",2.13953,118.31193,19254,2022,9,19
"Rhincodon typus",-18.53601,147.08128,19239,2022,9,4
"Rhincodon typus",-18.89514,147.74026,19267,2022,10,2
"Rhincodon typus",-18.20407,147.31262,19295,2022,10,30
"Rhincodon typus",5.73284,100.35876,19294,2022,10,29
"Rhincodon typus",-18.54961,147.17465,19271,2022,10,6
"Rhincodon typus",9.49906,123.55446,19275,2022,10,10
"Rhincodon typus",9.50613,124.03187,19303,2022,11,7
"Rhincodon typus",-8.35394,118.20724,19306,2022,11,10
"Rhincodon typus",9.54615,123.27612,19331,2022,12,5
"Rhincodon typus",-10.56376,105.76689,19350,2022,12,24
"Rhincodon typus",-23.91034,152.38399,18634,2021,1,7
"Rhincodon typus",-26.38564,153.09017,18654,2021,1,27
"Rhincodon typus",-25.96844,153.17096,18671,2021,2,13
"Rhincodon typus",-30.2,153.3,18687,2021,3,1
"Rhincodon typus",-37.0095,149.93237,18723,2021,4,6
"Rhincodon typus",-36.80911,149.84476,18723,2021,4,6
"Rhincodon typus",-37.0097,149.93219,18723,2021,4,NA
"Rhincodon typus",-8.47122,117.93476,18734,2021,4,17
"Rhincodon typus",-36.99694,149.92612,18723,2021,4,6
"Rhincodon typus",-22,113.9,18759,2021,5,12
"Rhincodon typus",-21.96616,113.92805,18769,2021,5,22
"Rhincodon typus",-22.49556,113.62838,18803,2021,6,25
"Rhincodon typus",-22.17175,113.85287,18884,2021,9,14
"Rhincodon typus",6.30155,99.30958,18924,2021,10,24
"Rhincodon typus",-30.09251,153.20062,18977,2021,12,16
"Rhincodon typus",-30.09477,153.20106,18977,2021,12,NA
"Rhincodon typus",-32.40932,152.51503,18653,2021,1,NA
"Rhincodon typus",0.57257,123.00576,18279,2020,1,18
"Rhincodon typus",0.41085,123.13919,18279,2020,1,18
"Rhincodon typus",0.40414,123.08506,18279,2020,1,18
"Rhincodon typus",7.05203,98.87452,18300,2020,2,8
"Rhincodon typus",-30,153.5,18321,2020,2,29
"Rhincodon typus",-27.5,153.5,18316,2020,2,24
"Rhincodon typus",9.3405,97.95,18331,2020,3,10
"Rhincodon typus",6.35215,99.35846,18331,2020,3,10
"Rhincodon typus",13.56901,144.70896,18322,2020,3,1
"Rhincodon typus",7.62827,98.33117,18326,2020,3,5
"Rhincodon typus",8.99342,97.97235,18328,2020,3,7
"Rhincodon typus",9.4606,123.39166,18430,2020,6,17
"Rhincodon typus",5.88272,103.07689,18453,2020,7,10
"Rhincodon typus",-21.61554,113.67086,18465,2020,7,22
"Rhincodon typus",5.67428,103.11868,18497,2020,8,23
"Rhincodon typus",6.53433,99.20365,18548,2020,10,13
"Rhincodon typus",5.77772,103.10516,18554,2020,10,19
"Rhincodon typus",-8.16791,118.78557,18577,2020,11,11
"Rhincodon typus",9.47961,123.59799,17910,2019,1,14
"Rhincodon typus",-26.4,113.3,17909,2019,1,13
"Rhincodon typus",-29.94095,113.79606,17922,2019,1,26
"Rhincodon typus",-29.25872,113.17943,17904,2019,1,8
"Rhincodon typus",-30.12078,113.45626,17924,2019,1,28
"Rhincodon typus",-26.3,113.2,17911,2019,1,15
"Rhincodon typus",-32.44768,112.43924,17922,2019,1,26
"Rhincodon typus",-25.6,112.9,17918,2019,1,22
"Rhincodon typus",-31.04431,113.51849,17927,2019,1,31
"Rhincodon typus",-31.11266,113.55963,17919,2019,1,23
"Rhincodon typus",-25.9,113,17926,2019,1,30
"Rhincodon typus",-25.6,112.9,17912,2019,1,16
"Rhincodon typus",-25.9,113,17917,2019,1,21
"Rhincodon typus",-25.6,112.9,17916,2019,1,20
"Rhincodon typus",-25.6,112.9,17917,2019,1,21
"Rhincodon typus",-29.69545,113.50445,17923,2019,1,27
"Rhincodon typus",-26.5,113.5,17911,2019,1,15
"Rhincodon typus",-30.13612,113.42694,17924,2019,1,28
"Rhincodon typus",-25.6,112.9,17922,2019,1,26
"Rhincodon typus",-25.6,112.9,17913,2019,1,17
"Rhincodon typus",-25.54261,112.87183,17919,2019,1,23
"Rhincodon typus",-25.6,112.9,17926,2019,1,30
"Rhincodon typus",-25.6,112.9,17919,2019,1,23
"Rhincodon typus",-30.85693,113.63954,17909,2019,1,13
"Rhincodon typus",-29.69266,113.50644,17923,2019,1,27
"Rhincodon typus",-25.6,112.9,17920,2019,1,24
"Rhincodon typus",-31.13382,113.5619,17919,2019,1,23
"Rhincodon typus",-25.6,112.9,17927,2019,1,31
"Rhincodon typus",-25.6,112.9,17914,2019,1,18
"Rhincodon typus",-30.42032,113.68016,17915,2019,1,19
"Rhincodon typus",-25.6,112.9,17915,2019,1,19
"Rhincodon typus",-30.12916,113.40483,17924,2019,1,28
"Rhincodon typus",-25.9,113.1,17925,2019,1,29
"Rhincodon typus",-25.8,113,17909,2019,1,13
"Rhincodon typus",-25.7578,112.84113,17910,2019,1,14
"Rhincodon typus",-25.8,113,17910,2019,1,14
"Rhincodon typus",-29.14917,113.24734,17905,2019,1,9
"Rhincodon typus",-25.7,112.9,17918,2019,1,22
"Rhincodon typus",-25.8,113,17927,2019,1,31
"Rhincodon typus",-26.1,113.1,17907,2019,1,11
"Rhincodon typus",-25.42419,112.88014,17921,2019,1,25
"Rhincodon typus",-25.8,112.9,17925,2019,1,29
"Rhincodon typus",-25.8,113,17917,2019,1,21
"Rhincodon typus",-25.9,113,17909,2019,1,13
"Rhincodon typus",-25.6,113,17920,2019,1,24
"Rhincodon typus",-31.1497,113.70262,17920,2019,1,24
"Rhincodon typus",-30.13232,113.74889,17911,2019,1,15
"Rhincodon typus",-25.62793,112.79552,17920,2019,1,24
"Rhincodon typus",-26.1,113.1,17908,2019,1,12
"Rhincodon typus",-30.66491,113.87124,17921,2019,1,25
"Rhincodon typus",-29.28802,113.22158,17907,2019,1,11
"Rhincodon typus",-29.12909,113.28682,17905,2019,1,9
"Rhincodon typus",-31.5058,113.6649,17901,2019,1,5
"Rhincodon typus",-31.04603,113.46816,17927,2019,1,31
"Rhincodon typus",-25.6,113,17925,2019,1,29
"Rhincodon typus",-29.24693,113.18669,17904,2019,1,8
"Rhincodon typus",-30.93826,113.1993,17899,2019,1,3
"Rhincodon typus",-29.91085,113.79674,17922,2019,1,26
"Rhincodon typus",-30.71016,113.50796,17926,2019,1,30
"Rhincodon typus",-29.30263,113.23044,17907,2019,1,11
"Rhincodon typus",-29.13009,113.32661,17905,2019,1,9
"Rhincodon typus",-32.13374,114.02364,17919,2019,1,23
"Rhincodon typus",-30.64451,113.90311,17921,2019,1,25
"Rhincodon typus",-30.5155,113.41707,17925,2019,1,29
"Rhincodon typus",-25.6,113,17927,2019,1,31
"Rhincodon typus",-26.6,113.6,17898,2019,1,2
"Rhincodon typus",-25.75116,112.85408,17910,2019,1,14
"Rhincodon typus",-25.59434,112.73293,17920,2019,1,24
"Rhincodon typus",-30.71276,113.48106,17926,2019,1,30
"Rhincodon typus",-4.53691,134.4517,17946,2019,2,19
"Rhincodon typus",9.40581,123.47787,17933,2019,2,6
"Rhincodon typus",-25.6,112.9,17943,2019,2,16
"Rhincodon typus",-26.8,113.6,17953,2019,2,26
"Rhincodon typus",-25.96351,112.93513,17955,2019,2,28
"Rhincodon typus",-31.40168,113.39343,17930,2019,2,3
"Rhincodon typus",-25.6,112.9,17930,2019,2,3
"Rhincodon typus",-26,113.1,17937,2019,2,10
"Rhincodon typus",-26.34433,113.23227,17941,2019,2,14
"Rhincodon typus",-25.6,112.9,17946,2019,2,19
"Rhincodon typus",-26,113.1,17954,2019,2,27
"Rhincodon typus",-31.35032,113.36854,17929,2019,2,2
"Rhincodon typus",-25.5,112.9,17932,2019,2,5
"Rhincodon typus",-25.9,113.1,17954,2019,2,27
"Rhincodon typus",-25.6,112.9,17944,2019,2,17
"Rhincodon typus",-31.13291,113.53488,17930,2019,2,3
"Rhincodon typus",-25.9,113.1,17953,2019,2,26
"Rhincodon typus",-25.9,113,17936,2019,2,9
"Rhincodon typus",-25.9,113.1,17936,2019,2,9
"Rhincodon typus",-31.1306,113.54404,17930,2019,2,3
"Rhincodon typus",-26.6,113.6,17950,2019,2,23
"Rhincodon typus",-26.8,113.7,17952,2019,2,25
"Rhincodon typus",-25.7,113,17948,2019,2,21
"Rhincodon typus",-30.57477,113.27236,17935,2019,2,8
"Rhincodon typus",-30.59904,113.27191,17935,2019,2,8
"Rhincodon typus",-25.8,112.9,17941,2019,2,14
"Rhincodon typus",-25.6,112.9,17928,2019,2,1
"Rhincodon typus",-29.9262,113.2348,17951,2019,2,24
"Rhincodon typus",-26.6,113.5,17953,2019,2,26
"Rhincodon typus",-31.5175,113.25039,17931,2019,2,4
"Rhincodon typus",-25.5,112.9,17931,2019,2,4
"Rhincodon typus",-25.5,112.9,17930,2019,2,3
"Rhincodon typus",-26.1,113.2,17940,2019,2,13
"Rhincodon typus",-25.6,113,17931,2019,2,4
"Rhincodon typus",-25.6,112.9,17947,2019,2,20
"Rhincodon typus",-31.13473,113.5883,17931,2019,2,4
"Rhincodon typus",-25.8,113,17938,2019,2,11
"Rhincodon typus",-31.513,113.22706,17931,2019,2,4
"Rhincodon typus",-25.5,113,17931,2019,2,4
"Rhincodon typus",-25.44109,112.92083,17931,2019,2,4
"Rhincodon typus",-26.6,113.6,17948,2019,2,21
"Rhincodon typus",-31.40506,113.38853,17930,2019,2,3
"Rhincodon typus",-25.9,113,17938,2019,2,11
"Rhincodon typus",-30.7235,113.29616,17933,2019,2,6
"Rhincodon typus",-25.5,112.9,17942,2019,2,15
"Rhincodon typus",-25.46976,112.90454,17930,2019,2,3
"Rhincodon typus",-29.92622,113.23481,17951,2019,2,24
"Rhincodon typus",-31.13629,113.59062,17931,2019,2,4
"Rhincodon typus",-25.7,112.9,17947,2019,2,20
"Rhincodon typus",-26.5,113.4,17947,2019,2,20
"Rhincodon typus",-30.60884,113.82715,17954,2019,2,27
"Rhincodon typus",-33.06327,111.69096,17939,2019,2,12
"Rhincodon typus",-30.57284,113.26193,17935,2019,2,8
"Rhincodon typus",-25.6,112.9,17929,2019,2,2
"Rhincodon typus",-25.5,113,17932,2019,2,5
"Rhincodon typus",-25.9,113,17940,2019,2,13
"Rhincodon typus",-26.26189,113.10826,17941,2019,2,14
"Rhincodon typus",-25.48392,112.88024,17930,2019,2,3
"Rhincodon typus",-31.11036,113.54866,17930,2019,2,3
"Rhincodon typus",-30.37062,113.44448,17934,2019,2,7
"Rhincodon typus",-30.34207,113.44774,17934,2019,2,7
"Rhincodon typus",-30.3405,113.45522,17934,2019,2,7
"Rhincodon typus",-25.55468,112.86676,17947,2019,2,20
"Rhincodon typus",-25.5,112.9,17945,2019,2,18
"Rhincodon typus",-30.57,113.28336,17935,2019,2,8
"Rhincodon typus",-31.0712,113.53025,17928,2019,2,1
"Rhincodon typus",-26,113.1,17955,2019,2,28
"Rhincodon typus",-33.04766,111.69575,17939,2019,2,12
"Rhincodon typus",-31.4079,113.37002,17930,2019,2,3
"Rhincodon typus",-25.9,113,17934,2019,2,7
"Rhincodon typus",-30.82681,113.42872,17933,2019,2,6
"Rhincodon typus",-30.36506,113.44582,17934,2019,2,7
"Rhincodon typus",-25.98137,112.94446,17955,2019,2,28
"Rhincodon typus",-26.1,113.1,17938,2019,2,11
